ntrt=53																																																				
nind=236																																																				
miss=N																																																				
2.3	5.3	7.7	8	8	2.6	29.2	2.6	0.2	0.1	0.1	0	46.9	4.1	0.4	0.2	0.3	0	20.7	1.8	0	0.1	0	0	0.3	0.3	0.4	22.5	23.1	27.5	40	40	41.7	41.9	41.9	49	10.6	10.6	11.1	24.6	25.3	27.8	6	6.3	4.2	63.3	0.2	0.5	N	9	8	15	3.07142857
4.3	5.7	6.7	6.7	7.7	3.4	175.6	11.3	0.8	1.1	1.5	0.2	182.7	10.1	1.1	1.4	1.2	0.2	177.7	10.8	0.8	1.3	1.5	1.5	0.6	0.6	0.6	31.4	31.6	33.4	34.8	34.9	37.6	69.1	69.1	67.2	10.4	10.4	11.1	60.5	60.1	59.9	8.7	8.5	7.2	145.5	0.5	0.8	0	14	11	24	4
N	N	N	N	N	1.2	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	1	1	1	1	2.125
3.3	6	7.3	7	7	1.7	37.1	3.7	0.7	0.2	0	0	26.7	4.2	0.5	0.1	0.2	0.1	35.4	3.3	0.7	0.2	0.1	0.1	0.4	0.4	0.4	51.1	49.9	50.6	64.1	63.8	62.9	64.6	64.6	64.7	11	11	11.6	31.6	32.5	34.4	7.4	7.6	5.5	70.4	0.9	0.7	1	1	1	1	2.25
N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	1	1	1	N
N	N	N	N	N	1.5	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	1	1	1	2.25
2.7	6.3	6.7	6.7	6.7	2.6	39.3	3.6	0.3	0.2	0.4	0	59.9	4.4	0.5	0.2	0.3	0	21	2.4	0.2	0.1	0.3	0.3	0.3	0.3	0.4	23.2	23.7	27.5	29.3	29.5	33.5	53.7	53.7	56.3	9.5	9.5	9.9	16.2	17	19.4	5.5	5.9	4.6	56	0.3	0.5	1	1	1	1	3.07142857
3.3	5.7	4.7	6.3	6.3	4	189.9	9.1	0.8	1.1	1.3	0.2	183.9	9.6	1	1.3	1.2	0.1	193.2	8.7	1	1.1	1.4	1.4	0.4	0.4	0.4	48.2	47.4	46.7	42.9	43	44.6	60.9	60.9	60.8	18.6	18.6	18.8	28.5	29.3	30.2	7.3	7.2	5.1	160.9	0.7	0.6	0	16	13	17	4
4.7	6	7	6.3	5.3	3.7	181.9	11	0.5	1.2	1.9	0.3	172.6	11	0.7	1.3	1.8	0.3	173.8	9.6	0.2	0.7	1.8	1.8	0.5	0.5	0.5	20.1	20.7	24.7	29	29.1	30.7	57.6	57.6	59.2	17.9	17.9	16.7	43.7	44	43.8	7	6.9	6	141.5	-0.2	0.1	1	16	16	16	3.66666667
2.3	6.3	7.3	8	8	1	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	7	7	12	2.5
N	N	N	N	N	4.1	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	1	3	7	7	4
5.3	5.7	7	7.7	7.7	4	182.8	8.7	1	1.5	1.2	0.1	177.5	8.6	1	1.3	0.9	0.1	196.1	10.3	0.7	1.6	2.1	2.1	0.4	0.4	0.4	31.5	31.8	33.6	33.7	33.8	35.4	81.5	81.5	79.1	19.4	19.4	20.3	39.1	38.6	39.8	8.2	8.2	7.6	139.1	0.4	1	1	5	23	22	4
3.3	6	6.3	7.7	8	1.5	154.8	5.8	0.9	0.8	0.6	0	201	6.4	0.6	0.6	0.9	0.1	133	5.9	1.1	1.1	0.3	0.3	0.4	0.4	0.4	53	51.8	52.2	56.4	56.1	54.9	42.5	42.5	49.7	8.6	8.6	9.4	36.7	37	39.3	7.7	8.1	5.7	48.7	1.1	1.7	0	2	2	2	3.2
N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	1	1	1	N
4	5.3	5	6	5.7	2.8	236.6	8.9	1.5	1.7	1.1	0.1	190.9	7.9	1	1.3	0.8	0	269.2	10	2.1	2.5	1	1	0.3	0.4	0.4	57.8	56.3	54.2	64.5	64.2	63.4	61.6	61.6	60.8	10	10	10.9	24.8	25.8	26.2	8.3	8.2	6.4	236.9	1.7	2	0	12	12	17	3.41666667
5.7	6.7	6	6.3	6.7	2.4	152.4	10	0.5	1.3	1.8	0.3	158.3	9.7	0.6	1	1.8	0.3	153.9	9.1	0.4	1.7	1.8	1.8	0.5	0.5	0.5	30.8	30.8	34	62.8	62.4	59.7	65.5	65.5	67.2	7.2	7.2	7.4	33.7	34	38.1	7.5	7.7	8.2	128	0.2	1.6	1	32	22	22	2.72727273
3.3	7	6.7	7.3	7	1	147.2	9.3	0.8	1.3	1.6	0	168	10.3	1	1.1	1.8	0.2	130	10.1	0.8	1.5	1.9	1.9	0.3	0.3	0.3	29	28.9	31.7	43.1	42.7	43.9	54.8	54.8	59.4	5.5	5.5	6.4	37.5	37.5	41.1	6.9	7.1	6.6	97.7	0.5	1	0	7	7	23	1.1875
5	6	5.3	6.3	6	3.6	141.4	10.7	0.6	1	1.9	0.4	172.4	11.6	0.7	1.2	2	0.2	160.8	10.8	0.5	1	1.5	1.5	0.6	0.6	0.6	36.8	36.6	37.1	50	49.7	48.8	38.5	38.5	45.9	22.8	22.8	22.4	33.2	34	35.9	7.4	7.4	7.7	115.5	0.4	0.9	1	8	8	20	4
5.7	5.7	6.7	7	7.3	4	223.8	5.8	0.6	0.5	0.9	0	225.5	5.6	0.4	0.6	0.8	0	224.3	5.7	0.3	0.2	1.2	1.2	0.4	0.4	0.4	32.4	33	35.4	29.1	29.2	31.1	65.5	65.5	66.4	9.1	9.1	9.8	48.5	47.7	49.9	7.4	7.8	5.5	140	0.3	0.7	0	4	9	9	4
2.3	6	6	6.7	7.3	2.6	93	8.7	1.3	0.3	0.9	0	73.7	6.9	0.8	0.5	0.8	0.1	120.4	9.8	1.6	0.6	1.1	1.1	0.5	0.5	0.5	62.7	61.1	58.8	36.5	36.5	39.6	72.8	72.8	70.4	15.2	15.2	15	69.4	68.5	68.9	9.8	9.9	12	155.4	1.7	1	0	1	1	1	3.2
4	7.3	7.3	8	8	2.9	187.3	9.6	0.6	0.8	1.7	0.4	160.7	7.7	0.5	0.6	1.2	0.2	198.9	10.1	0.6	0.7	1.8	1.8	0.8	0.8	0.7	40.8	40.5	43.2	56.4	56.2	56.2	85.6	85.6	84.2	27.5	27.5	27.6	67.6	67.4	67.8	10.5	10.5	10.4	158.8	0.7	1.2	0	21	9	12	4
2.3	5.3	6.3	6.7	7.3	1.9	119	9.6	0.7	1	1.9	0.4	143.8	10.1	0.8	1.1	1.7	0.3	130	10.3	1.1	1.7	1.9	1.9	0.6	0.6	0.6	48.7	48	48	37.5	37.5	38.8	54	54	57.8	21.8	21.8	20.4	33.4	33.6	36.8	8.4	8.4	8.8	102.5	0.9	1.5	1	4	18	18	1.92857143
N	N	N	N	N	3.3	49.5	6.2	1	0.4	0.4	0	57.6	5.5	0.8	0.3	0.4	0	42.8	6.4	1.1	0.2	0.5	0.5	0.4	0.4	0.4	52.1	50.6	51.3	42.4	42.4	44.6	59.6	59.6	61	10.1	10.1	10.6	53.3	52.8	54.5	8.1	8.3	8.6	77.8	1.3	0.6	0	1	1	1	4
4.7	6.3	6.3	6.7	6.7	3.3	155.1	10.9	0.3	1	2.3	0.2	130.6	8.7	0.3	0.7	1.6	0.3	139.9	10.9	0.4	0.9	2.4	2.4	0.7	0.6	0.6	46.7	46.4	46.7	51.9	51.9	53.7	73.3	73.3	69.6	12.8	12.8	12.5	61.3	60.8	57.6	9.8	9.5	11.6	113.9	0.5	1.5	1	9	9	25	3.6
5.3	6.7	6.7	6.7	6.7	2.7	148.2	8	0.3	1.3	1.4	0.3	131.6	7.9	0.4	0.9	1.3	0.3	170	7.3	0.1	1.8	1.4	1.4	0.6	0.6	0.5	27.9	28.3	31.9	67.6	67.2	64.1	51.6	51.6	55.7	7.3	7.3	6.9	26.1	26.8	30	7.6	7.6	8	147.8	0	2	0	8	8	33	3.5625
4.7	6	6.7	7.7	7.7	4	173	8.9	0.8	0.9	1.2	0.2	189.8	10.5	0.9	1.2	1.7	0.2	172.5	7.1	0.3	0.5	0.9	0.9	0.4	0.4	0.4	24.1	24.4	27.9	24.7	24.9	27.2	38.4	38.4	43.7	11.7	11.7	11.6	22	22.6	24.2	5	5.1	3.4	143.8	0	-0.1	0	3	7	7	4
5	6.7	6.3	6.3	6.3	3.6	214	10.8	1.2	1.6	1.8	0	189.4	9.7	1.2	1.5	1.1	0.2	250.9	11.2	1.4	1.8	1.8	1.8	0.5	0.4	0.4	37.7	37.7	38.8	53	52.8	53.5	76.6	76.6	73	7.1	7.1	8.1	48.2	47.9	47.9	8.9	8.7	7.7	218.7	1	1.3	0	7	7	15	4
6	6	7.7	7.7	7.7	2.6	102.3	8	0.1	1	1.4	0.5	125.9	8.7	0.3	0.9	1.6	0.3	93.5	8.8	0.2	1	1.8	1.8	0.5	0.5	0.5	30.9	31.3	34.7	47.8	47.7	46	70	70	70.4	21.2	21.2	18.4	48.2	48.2	51.1	8.5	8.5	8.9	69.9	0	1.1	1	5	18	18	3.3
3.3	5.7	6	7.3	8	2.5	215.3	11.7	0.8	1.4	1.8	0.3	194.4	10.7	1	1.5	1.5	0.2	215	12.2	0.8	1.5	2.1	2.1	0.5	0.5	0.5	40.1	39.5	41.2	45	45	46.8	73.9	73.9	71	19.1	19.1	18.6	55.5	55.2	55.8	9	8.9	8.6	182.7	0.5	1	0	12	11	20	3.4
4.7	6	6.3	6.7	6.3	1.2	157.8	12.4	1	1.3	2.4	0.3	165.9	12	1	1.3	2.2	0.2	163.8	10.2	0.4	0.2	2.4	2.4	0.6	0.5	0.5	26.5	27.1	29.6	12.9	13.2	15.9	71.1	71.1	69.7	10	10	10.7	46.3	46.1	48.6	7	7	6.6	131.5	0.1	-0.4	0	3	5	5	3.5
2.3	5	5.7	5.7	6	3.7	88.4	6.3	0.1	0.2	1	0.2	129.6	7.9	0.4	0.7	1.3	0.2	100.5	6.7	0	0.2	1.4	1.4	0.5	0.5	0.5	24.9	25.3	28.9	25.4	25.5	27.5	43.3	43.3	46.8	15.3	15.3	15.1	38.9	39	39.8	7	7.2	7.5	81.1	0.2	0.7	1	8	8	24	4
6	6	5	5	5	3.7	214.1	10.3	1.3	1.8	1.2	0.1	194.3	9.6	0.9	1.3	1.3	0.1	235.8	12.8	1.9	2.6	1.2	1.2	0.4	0.4	0.4	63.6	61.9	59.1	67.8	67.4	65.4	61.8	61.8	61.9	12.5	12.5	12.6	49.2	49.2	50.4	9.6	9.5	9.2	203.6	1.6	2.1	1	14	7	7	3.75
2	6	6.3	6.3	7.7	2.1	207.9	6.1	0.3	0.3	1	0.1	164.4	5.5	0.5	0.4	0.7	0.1	194	6.6	0.1	0.3	1	1	0.5	0.5	0.5	24.6	25.1	29.1	45.4	45.3	45	60.8	60.8	63.7	17.5	17.5	18	62.2	61.4	62.4	8.3	8.6	7	145.5	0.2	0.8	0	3	7	7	3.1875
4.3	7.3	8	8	8	3.1	24.5	2.6	0.2	0	0	0	31.3	2.6	0.2	0	0	0	24.2	3	0.4	0	0	0	0.4	0.4	0.4	43.8	43.2	44.2	34	34.1	37.4	50.6	50.6	55.6	11	11	11.6	43.7	43.6	45.4	7.3	7.6	5.1	59.1	0.5	0.4	1	1	1	1	4
2.3	6.3	6.7	6.7	8	1.8	29.4	3	0.3	0.1	0.1	0	44.6	3.6	0.5	0.1	0.1	0	35.9	4.8	0.5	0.3	0.2	0.2	0.4	0.4	0.4	38	38.1	40.1	58.9	58.7	58.2	55.1	55.1	58.2	10.5	10.5	11	51.2	51	52.5	7.9	8.1	6.9	70.9	0.7	0.7	0	1	1	1	1.8
3.7	6	7.3	7.3	7.3	2.9	233.2	6.9	0.6	0.4	1.3	0	186.6	6.5	0.6	0.5	0.9	0.2	245.8	7.2	0.6	0.4	1.4	1.4	0.6	0.6	0.6	32.1	32.2	35.6	47.9	47.8	47.5	78.7	78.7	78.6	7.8	7.8	8.6	55.6	55.2	56.4	8.6	8.9	6.9	161.5	0.6	1	1	5	14	14	3
5	7.3	6.3	7.3	6.7	4	238.1	6.8	0.4	0.8	0.7	0.1	205.9	6	0.5	0.5	0.8	0.1	259.5	7.3	0.5	0.9	0.6	0.6	0.6	0.6	0.6	32.4	32.5	35.7	58.3	58.3	56.8	53.1	53.1	58.4	18.6	18.6	18.6	59.2	58.7	60.2	8.9	9.1	7	175.3	0.5	1.5	1	3	9	9	4
N	N	N	N	N	2.7	70.2	5.1	0.7	0.3	0.5	0.1	53.7	6	0.5	0.4	0.7	0.1	72.5	5.5	0.6	0.3	0.7	0.7	0.5	0.5	0.5	48	47.5	47.1	38.1	38.1	40.6	64.1	64.1	63.2	21	21	19.6	38.8	38.9	40.3	7.9	8	7.8	112.3	0.8	0.7	1	3	12	12	3
N	N	N	N	N	1.6	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	0	3	8	7	2.08333333
5	6	6	6.3	6.3	2.1	229.2	12	0.2	0.7	2.8	0.2	181.4	8.4	0.4	0.4	1.8	0.1	223.3	12	0.2	0.7	2.8	2.8	0.5	0.5	0.5	29.6	29.8	32.2	56.5	56.2	56.1	72.8	72.8	73	8.8	8.8	10.1	63.1	63	63.5	9.5	9.6	10.1	131.2	0.3	1.6	1	7	7	18	3.25
6	8	7.7	7.3	7.3	4	161.7	11.2	1.1	1.6	2.4	0.2	141.2	10.4	0.7	1.3	2.2	0.2	151.7	11.3	1.3	1.7	2.3	2.3	0.3	0.3	0.3	45.5	44.6	44.3	62	61.7	60	61.3	61.3	61.5	10.3	10.3	10.8	31.8	32.2	33	7.7	7.6	7.8	119.4	0.9	1.1	0	6	6	13	4
4	6.7	6.7	7.7	8	3.6	192.7	5.7	0.8	0.4	0.5	0	194	5.1	0.5	0.4	0.6	0.1	164.3	5	0.9	0.3	0.3	0.3	0.3	0.4	0.4	43.3	42.7	45.4	45.1	44.8	44.7	50.8	50.8	56.4	8.1	8.1	8.8	38.7	38.9	42	7.2	7.6	4.7	80	0.9	0.9	0	4	8	8	3.55555556
4	6.3	7.3	7.3	7	1.9	100.2	8.6	0.9	0.5	1.1	0.1	70.1	6.7	0.7	0.5	0.7	0.1	93.2	9.1	0.9	0.5	1.1	1.1	0.5	0.5	0.5	49.1	48.5	48.6	50.8	50.7	52	82.7	82.7	78.5	14.2	14.2	13.8	74	73	73.2	9.7	9.7	11.3	128.1	1.1	1	0	1	1	1	4
5.3	6	7.7	7.7	7	3.2	229.9	12.9	1.2	1.4	2.6	0.2	181.6	12	0.9	1.4	2.4	0.3	230	13.6	1.1	1.3	2.8	2.8	0.5	0.5	0.5	45.6	45.2	45.3	41.2	41.1	42.8	70	70	68.8	9.2	9.2	10	63.2	62.6	63	8.9	8.8	10	197.7	0.7	0.8	0	12	12	15	3.65
N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	1	5	5	9	N
3.3	6	7.7	7.7	8	1.9	64.1	5.3	0.6	0.3	0.5	0.2	67.4	6.6	0.7	0.5	0.7	0.1	64.6	5.1	0.6	0.3	0.5	0.5	0.4	0.5	0.5	34	33.9	36.1	36.4	36.4	38.6	49.5	49.5	53.7	21.3	21.3	19.8	33.8	34.4	36.9	7.1	7.3	7.3	99.6	0.8	0.7	1	2	2	2	3.1875
6	6.3	7	7.3	7.3	1.9	104.2	8.5	0.3	1.1	0.9	0.4	166.8	11.1	0.8	1.2	1.8	0.2	107.9	8.5	0.3	1.3	0.9	0.9	0.5	0.5	0.5	22.1	22.6	25.4	46.6	46.5	46.5	48.1	48.1	51.4	32.5	32.5	29.9	30.3	30.7	31.9	6.6	6.6	4.8	79.3	0	0.8	N	6	13	13	3
2.7	6	6.3	7.3	7.7	2.7	32.3	3.6	0.2	0	0.1	0	32.2	3.9	0.4	0.1	0.2	0.1	30.6	4.5	0.3	0	0.2	0.2	0.4	0.4	0.4	37.8	37.8	39.4	30.6	30.7	34.7	59.6	59.6	60.8	10.4	10.4	10.8	59.6	58.9	60	8.2	8.4	6.7	65.5	0.5	0.4	0	2	2	2	3.5625
6	6	6	6.3	6.7	2.2	165.2	12	1.1	1.1	1.9	0.5	191.5	12.1	1.1	1.3	2	0.4	176.3	13	0.9	1.2	2.3	2.3	0.6	0.6	0.6	33.7	34	35.6	44.8	44.7	44.9	74.2	74.2	72.6	24.9	24.9	24.8	60.8	60	62.6	8.9	8.9	9.5	144	0.6	0.7	0	6	13	13	2.55555556
3	6.3	6.7	7.3	8	3.3	22.9	2.3	0.2	0	0	0	33.1	2.3	0.3	0	-0.1	0	25	2.5	0.2	0	0	0	0.4	0.4	0.4	30.2	30.6	33.7	34.5	34.6	37.8	51.6	51.6	56.2	11.1	11.1	11.7	35.4	35.8	37.9	6.9	7.2	4.7	60	0.4	0.4	1	1	1	1	4
N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	1	1	1	1	N
3.3	3.7	4	6	6	2.5	171.5	6.2	0.2	0.3	1.1	0	126.4	6.5	0.2	0.6	1.1	0.2	183.1	5.6	0.2	0.3	0.9	0.9	0.4	0.4	0.4	32.7	32.8	35.1	26.1	26.1	27.6	58.4	58.4	56.1	4.3	4.3	4.3	43	42.9	41.9	6.9	6.8	7.9	166.7	0.3	0.8	1	6	17	17	3.22222222
2.3	5.3	6	6	8	2.3	256.2	6.7	0.5	0.5	1.1	0.1	196.7	5.5	0.4	0.4	0.8	0.1	251.7	7	0.6	0.5	1.3	1.3	0.4	0.4	0.4	47.3	46.8	48.1	53.2	53.1	52.5	78.9	78.9	79	7	7	7.5	58.9	58.9	60.1	9	9.1	8.5	187.6	0.6	1.3	1	5	17	17	4
N	N	N	N	N	1.2	107.8	9.2	0.9	0.9	1.4	0.1	104.3	8.9	1	0.8	1.2	0.1	99.5	8.5	0.8	0.9	1.4	1.4	0.4	0.4	0.5	29.7	30.1	33.3	46.4	46.4	48.4	61.4	61.4	61.4	9	9	9.3	46.4	46.3	47.9	7.6	7.8	10.7	134.5	0.9	1.3	0	1	1	2	1.28571429
2	6	6.3	7.3	8	4	62.2	5.3	0.5	0.2	0.4	0	65.7	4.6	0.5	0.3	0.4	0	71	5.6	0.5	0.2	0.3	0.3	0.3	0.4	0.4	35.8	35.6	37.9	29.9	30	34.1	54.6	54.6	57	9.6	9.6	10	55	54.9	55.6	7.7	7.9	7.8	106	0.7	0.6	0	1	1	1	4
5.7	6	6	6.7	6.7	3.7	175	13.3	0.6	2.5	3.1	0.3	162.1	11.4	0.6	1.5	2.5	0.2	167.5	14.5	0.7	2.8	3.5	3.5	0.3	0.4	0.4	30.7	31.2	32.6	64.8	64.6	62.6	70.1	70.1	68	17.7	17.7	18	40.1	40.4	40.5	9.5	9.3	11	135.2	0.3	2.3	0	6	12	12	3.66666667
5.3	6	6.3	6.3	5.7	3.7	234.5	13	1.3	2	1.8	0.1	195.5	10	1.1	1.5	1.2	0.2	216.7	13.8	1.6	2.2	1.8	1.8	0.4	0.4	0.4	46.6	45.8	45.9	46	46	47.9	75.2	75.2	72	9.2	9.2	10	74.3	73.4	72.7	10.5	10.3	10.2	184.4	1.2	1.7	1	12	12	20	4
2.3	6.3	6.3	7	7	3.6	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	1	4	13	12	4
2.3	6	7	8	8	2.7	217.3	5.6	0.5	0.6	0.8	0	186.9	5.6	0.5	0.5	0.8	0.1	274.5	6.1	0.7	0.8	0.9	0.9	0.6	0.6	0.6	43.5	43.3	44.6	55.5	55.4	54.7	55.9	55.9	59.4	9.2	9.2	10.2	35.4	35.5	37.3	7.9	8.2	5.9	190.2	0.7	1.4	1	1	1	1	3.3
3.3	6	6.3	7.3	7.7	2.6	157.6	8.4	1.1	1.4	0.7	0.2	186.2	9.6	1.1	1.4	1.1	0.2	126.3	7.2	1.2	1.2	0.4	0.4	0.3	0.4	0.4	35.5	35.5	36.8	29.2	29.4	32.6	44.3	44.3	46.7	10	10	10.9	29.3	29.8	30.3	6.3	6.2	3.6	94	0.8	0.6	0	7	7	19	3.61111111
3	6	6.7	7	7.3	4	36.5	4.1	0.5	0.2	0.2	0	52.2	5.1	0.6	0.3	0.4	0.1	26.9	3.2	0.3	0.3	0.2	0.2	0.3	0.4	0.4	24.1	24.7	28.5	41.2	41.2	43.6	45.2	45.2	51.2	10	10	10.5	29.4	30.2	32.3	6.4	6.7	5.4	61.9	0.5	0.8	0	1	1	1	4
3	6	7	7.3	7.7	3.2	237.4	5.5	0.3	0.1	0.8	0.2	205.9	5.3	0.5	0.5	0.7	0.1	221.7	6.4	0.5	0.2	0.8	0.8	0.4	0.4	0.4	38.6	38.5	40.9	35	35	36.4	62.7	62.7	65.4	13.3	13.3	13.7	61.4	61	62.2	8.2	8.4	6.2	137.4	0.5	0.8	1	4	12	11	3.61111111
6	6	7	7	7	2.8	122.2	9.8	0.4	1.1	1.9	0.5	144.3	10.1	0.5	1.1	1.8	0.3	128	9.7	0.3	0.4	1.8	1.8	0.6	0.6	0.5	30.8	30.9	34.2	23.9	24	26.3	54.3	54.3	57.7	39.2	39.2	35.3	45	45	46.7	8	8	8.6	101.5	0.1	0.3	0	3	22	19	2.88888889
6	6	6.7	6.7	6.7	3	208	13.3	0.6	1.8	3.1	0.2	173.1	12	0.7	1.5	2.5	0.3	219.2	15.6	0.8	2.3	4	4	0.6	0.5	0.5	40.5	40.2	40.9	47.8	47.7	49.1	72.1	72.1	70.8	11.7	11.7	12.4	65	64.3	64.1	10.3	10.2	11.9	190.5	0.5	1.8	0	4	13	13	4
5.3	6	6.7	6.7	6.7	4	133.3	8.9	0.7	0.9	1.3	0.3	145.8	9.2	0.5	1	1.6	0.3	123.5	8.1	0.6	0.4	1	1	0.4	0.4	0.4	41.4	41.3	42.4	25.8	25.9	27.9	42.1	42.1	48.7	14.1	14.1	13	50.1	49.9	52.2	7.4	7.4	7.6	98.4	0.4	0.4	0	6	6	20	4
N	N	N	N	N	3.2	236.2	10.6	1.1	1	1.7	0.3	212.8	11.5	0.9	1.2	2.1	0.3	224	10.4	1.2	1	1.6	1.6	0.3	0.3	0.3	50	48.9	48.7	38.8	38.7	40.4	43.4	43.4	50.9	7.1	7.1	8.1	31.6	32.3	35.4	6.6	6.7	6.8	191.7	0.9	0.5	1	6	6	7	3.61111111
3	7	7.3	7	6	2.9	245.3	5.6	0.7	0.6	0.7	0.1	196.5	4.9	0.5	0.3	0.6	0.1	337.5	6.8	0.7	0.9	0.6	0.6	0.5	0.5	0.5	35.3	35.4	38.4	53.2	53	51.8	64.7	64.7	67.4	11.8	11.8	12.3	54.4	54	55.9	8.4	8.7	6.6	253.2	0.7	1.5	0	2	2	2	4
4	7.7	8	8	8	4	247.2	6.6	0.6	1.1	1	0.1	168.6	6.2	0.5	0.5	0.8	0.2	288.3	8.1	0.8	1.6	1.4	1.4	0.7	0.7	0.7	41.3	41	42.8	75.5	75.3	71.8	78.4	78.4	77.3	8	8	8.7	48.5	48.4	52	9.6	9.8	8.5	233.9	0.9	2.1	0	2	2	2	4
6.7	6.7	6.7	6.7	6.7	3.3	138.2	7.1	0.4	0.4	1.2	0.1	140.7	7.6	0.3	0.6	1.3	0.2	140	7.3	0.7	0.3	1.2	1.2	0.5	0.4	0.4	50.5	50	48.6	37.6	37.6	38.3	68.8	68.8	65.5	7.1	7.1	7.2	50.5	49.9	47.1	8.2	8	8.7	106.3	0.8	1	1	7	7	20	3.625
3.3	6.3	7.3	7.3	7.3	1.3	64.6	4.9	0.6	0.3	0.6	0	55.3	4.9	0.6	0.3	0.4	0	49.3	5	0.5	0.2	0.5	0.5	0.4	0.4	0.4	30.3	30.7	33.9	31.9	32.1	35.7	58.3	58.3	60.1	10	10	10.5	46.1	46.3	47.8	7.6	7.8	7.2	84.2	0.7	0.6	1	1	1	1	2.44444444
N	N	N	N	N	4	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	1	8	8	10	4
5.3	6	7	6.3	7	2.2	184	12.8	0.9	1.4	2.5	0.3	179.2	12.2	0.8	1.3	2.4	0.2	212.5	12.6	0.3	1.2	2.7	2.7	0.6	0.6	0.6	25.7	26.2	28.9	51.6	51.2	52.1	70.4	70.4	68.8	25	25	24.7	52.8	52.6	53.5	8.3	8.3	8.9	183.8	0	0.7	1	8	8	13	3
3.3	5.7	7.7	7.3	7	2.4	138.4	4.4	0.5	0.2	0.8	0	190.9	5.7	0.5	0.3	0.9	0.1	134.2	4.2	0.7	0.2	0.7	0.7	0.3	0.4	0.4	41.3	41	42.6	37.1	37.1	38.5	58.1	58.1	61.5	9	9	9.9	28.5	29.1	31.6	6.7	7	4.4	69.8	0.7	0.7	0	5	15	15	4
5	6.3	7.3	8	8	3.1	192.2	9.7	1.2	1.7	0.7	0.2	200.7	9.5	1.1	1.5	1.2	0.1	166.7	8.4	1.1	1.7	0.4	0.4	0.3	0.3	0.3	36.8	36.6	38.1	46.2	46.2	47.6	32.4	32.4	37.1	12.4	12.4	13	29.9	30.2	31.3	6.5	6.5	4.8	134.4	0.7	1.2	0	7	7	27	4
5	5.3	7.7	7.7	7.7	4	218.9	10.9	1.2	1.7	1.3	0.2	195.4	10.5	1.1	1.6	1.4	0.2	205.8	10.2	1.4	1.9	1.1	1.1	0.4	0.4	0.4	47.7	47	46.9	54.4	54.3	54.8	59.1	59.1	59.3	15.4	15.4	15.7	34.3	34.4	36.1	7.8	7.7	6.6	173.6	1.1	1.4	1	12	12	20	4
N	N	N	N	N	3.4	55.1	4.7	0.6	0.2	0.4	0.1	45.9	4.5	0.4	0.2	0.4	0.1	43.4	4.4	0.6	0.2	0.4	0.4	0.4	0.4	0.4	45.1	44.6	45.2	40	40	42.3	56.2	56.2	59.1	10.7	10.7	11.3	42.1	42.3	44	7.7	7.9	6.5	78.3	0.8	0.7	0	4	12	12	3.42857143
4	6	6.3	6.3	6.3	3.6	226.3	7.1	0	0.6	1.4	0.1	175.8	8.4	0.3	0.5	1.6	0.2	220	7.5	0	0.6	1.5	1.5	0.3	0.3	0.3	23.1	23.4	26	43.7	43.7	44.3	57.9	57.9	59.1	13.5	13.5	14.2	36.5	36.6	36.5	7.3	7.3	7.2	141.9	0.2	1	1	9	9	42	4
3.7	6	6	6.3	6.7	3.6	169.3	6.8	0.5	0.5	1.1	0.1	155.1	8.9	0.5	0.7	1.7	0.2	162.9	6.1	0.6	0.6	0.7	0.7	0.5	0.5	0.5	47	46.3	47.3	55.7	55.5	56.1	50.9	50.9	52.5	6	6	6.7	45	44.8	44	8	7.9	9.2	166.8	0.8	1.5	1	8	8	22	4
